Ticker,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price_perf,Change,Volume,Company,Sector,Industry,Market Cap,P/E,Price_overview,Country,Perf Week_Rank,Perf Month_Rank,Perf Quart_Rank,Perf Half_Rank,Perf Year_Rank,Perf YTD_Rank,Short_Term_Strength,ST_Rank,Long_Term_Strength,LT_Rank,Overall_Strength,Overall_Rank,Consistency
MIMI,0.0019,0.2476,-0.0045,,,0.2628,0.0552,0.0518,,108350.0,0.04,5.19,-0.0019,4227.0,Mint Inc Ltd,Industrials,Engineering & Construction,119420000.0,,5.19,Hong Kong,49.73958333333333,51.12847222222222,48.02110817941953,,,78.38541666666666,0.12475,46.78819444444444,-0.0045,46.61389621811786,0.12695,62.239583333333336,75.0
KLTO,-0.0406,0.2475,-0.5072,-0.4585,-0.9691,-0.6103000000000001,0.10830000000000001,0.2261,,10930000.0,0.09,0.19,0.05,948382.0,Klotho Neurosciences Inc,Healthcare,Biotechnology,6140000.0,,0.19,USA,16.493055555555554,51.041666666666664,2.0228671943711523,6.822262118491921,1.107011070110701,3.3854166666666665,0.10345,36.76215277777778,-0.6449333333333334,2.198768689533861,-0.3897,1.4756944444444444,16.7
NTHI,0.0124,0.2466,,,,-0.3947,0.0189,0.1036,,86210.0,0.18,7.33,0.0209,15629.0,NeOnc Technologies Holdings Inc,Healthcare,Biotechnology,139490000.0,,7.33,USA,56.423611111111114,50.911458333333336,,,,10.069444444444445,0.1295,48.26388888888889,,,-0.04523333333333333,28.211805555555557,66.7
AGCO,-0.0291,0.2466,0.0375,0.0877999999999999,-0.0679,0.0978999999999999,0.0213,0.0302,2.47,1000000.0,0.55,102.63,0.006500000000000001,554128.0,AGCO Corp,Industrials,Farm & Heavy Construction Machinery,7650000000.0,,102.63,USA,24.522569444444446,50.911458333333336,56.37642919964819,60.592459605026924,45.571955719557195,66.14583333333334,0.10875000000000001,39.93055555555556,0.019133333333333304,49.51627088830255,0.0621333333333333,49.82638888888889,66.7
WEST,-0.0148,0.2462,0.1559,0.0923,-0.3069,0.1433,0.030699999999999998,0.0449,1.0,318770.0,0.8,7.34,0.011000000000000001,255092.0,Westrock Coffee Company,Consumer Defensive,Packaged Foods,694670000.0,,7.34,USA,36.11111111111111,50.78125,73.87862796833772,60.86175942549371,26.56826568265683,69.87847222222221,0.1157,43.22916666666667,-0.019566666666666666,44.50307827616535,0.05266666666666666,48.35069444444444,66.7
ULBI,-0.0659,0.2455,-0.1697,-0.2666,-0.5058,-0.2577,0.024700000000000003,0.0331,1.0,65430.00000000001,0.71,5.53,0.026000000000000002,46146.0,Ultralife Corp,Industrials,Electrical Equipment & Parts,91980000.0,17.55,5.53,USA,6.510416666666667,50.69444444444444,20.14072119613017,18.31238779174147,14.29889298892989,19.618055555555554,0.08979999999999999,28.385416666666668,-0.31403333333333333,13.544415127528584,-0.17003333333333334,12.065972222222223,16.7
THM,0.2044,0.2448999999999999,0.6469,0.8582,0.0922,0.7905,0.042699999999999995,0.0782,1.0,449600.0,0.97,0.82,0.0638,434312.0,International Tower Hill Mines Ltd,Basic Materials,Gold,169510000.0,,0.82,Canada,89.67013888888889,50.607638888888886,93.66754617414247,92.01077199281868,57.28782287822878,93.75,0.22464999999999996,75.78125,0.5324333333333334,85.92788038698329,0.47285000000000005,87.93402777777779,100.0
GTLS,-0.0679,0.2448,-0.1268999999999999,-0.0449,0.0178,-0.1679,0.0219,0.0366,1.5,776750.0,0.47,158.79,0.0,361341.0,Chart Industries Inc,Industrials,Specialty Industrial Machinery,7260000000.0,32.04,158.79,USA,5.815972222222222,50.520833333333336,27.000879507475812,43.62657091561939,52.2140221402214,30.381944444444443,0.08845,26.822916666666668,-0.05133333333333329,38.962181178540014,-0.024166666666666652,31.68402777777778,33.3
ZYBT,0.2769,0.2442,1.1061,,,1.0021,0.1398,0.2182,,458690.0,1.62,9.73,0.09449999999999999,740883.0,Zhengye Biotechnology Holding Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,461100000.0,163.53,9.73,China,93.75,50.43402777777778,96.39401934916447,,,95.39930555555556,0.26055,81.07638888888889,1.1061,94.10729991204924,0.657325,91.66666666666666,100.0
CRL,-0.0237,0.244,-0.1682,-0.2768,-0.3921,-0.2653999999999999,0.0349,0.044800000000000006,2.7,1780000.0,0.73,135.6,0.0046,1303926.0,Charles River Laboratories International Inc,Healthcare,Diagnostics & Research,6660000000.0,,135.6,USA,29.427083333333332,50.34722222222222,20.668425681618295,17.594254937163374,21.033210332103323,18.70659722222222,0.11015,40.88541666666667,-0.2790333333333333,15.8311345646438,-0.14703333333333332,14.756944444444445,16.7
MPAA,0.0544,0.2435,0.0958,0.7203,1.3111000000000002,0.5053,0.0346,0.0334,1.0,118370.0,1.4,11.44,0.0151,166217.0,Motorcar Parts of America Inc,Consumer Cyclical,Auto Parts,224040000.0,,11.44,USA,70.83333333333334,50.260416666666664,65.78715919085312,90.39497307001795,91.88191881918819,88.88888888888889,0.14895,56.68402777777778,0.7090666666666667,89.88566402814425,0.4884000000000001,88.36805555555556,100.0
KOPN,-0.0921,0.2432,-0.08,0.6687000000000001,0.6468,0.0147,0.037000000000000005,0.0452,1.0,2590000.0,0.57,1.38,0.0147,1487702.0,Kopin Corp,Technology,Electronic Components,224670000.0,,1.38,USA,2.34375,50.08680555555556,35.09234828496042,89.67684021543985,85.14760147601476,54.6875,0.07555,18.836805555555554,0.41183333333333333,83.2014072119613,0.23355,75.78125,66.7
TSM,0.0101,0.2432,-0.0103,0.0465,0.2777,-0.0066,0.013999999999999999,0.0202,1.23,17550000.0,0.67,196.19,0.0231,11793097.0,Taiwan Semiconductor Manufacturing ADR,Technology,Semiconductors,1017420000000.0,25.24,196.19,Taiwan,55.12152777777778,50.08680555555556,47.05364995602462,56.37342908438061,70.43357933579337,51.432291666666664,0.12665,47.56944444444444,0.10463333333333334,60.861917326297274,0.09343333333333333,56.33680555555556,66.7
JBI,-0.0441,0.2432,0.0565,0.1494,-0.4293,0.1197,0.0217,0.030600000000000002,1.8,1570000.0,0.87,8.23,-0.0048,1376041.0,Janus International Group Inc,Industrials,Building Products & Equipment,1150000000.0,23.55,8.23,USA,15.01736111111111,50.08680555555556,59.76253298153035,66.6068222621185,18.54243542435424,68.14236111111111,0.09955,34.89583333333333,-0.07446666666666667,36.587510993843445,0.0159,40.45138888888889,66.7
FBRX,-0.0395999999999999,0.243,-0.3151,0.2307999999999999,-0.5045000000000001,-0.6689,0.0565,0.0473,1.0,34090.0,0.73,7.52,0.057699999999999994,24991.0,Forte Biosciences Inc,Healthcare,Biotechnology,49510000.0,,7.52,USA,17.23090277777778,49.91319444444444,7.387862796833773,73.51885098743267,14.575645756457565,2.256944444444444,0.10170000000000004,36.11111111111111,-0.19626666666666673,22.7792436235708,-0.17571666666666666,11.024305555555555,33.3
KNSA,0.0031,0.2428,0.2962,0.207,0.3193,0.3119,0.0167,0.048,1.0,651460.0,0.57,25.95,-0.006500000000000001,369749.0,Kiniksa Pharmaceuticals International Plc,Healthcare,Drug Manufacturers - Specialty & Generic,1890000000.0,,25.95,United Kingdom,50.260416666666664,49.78298611111111,84.34476693051892,70.64631956912028,72.50922509225092,81.25,0.12294999999999999,45.92013888888889,0.27416666666666667,76.73702726473175,0.23005,75.69444444444444,100.0
UXI,-0.0126,0.2428,0.0603,-0.0135,0.1679,0.0926999999999999,0.0173,0.019799999999999998,,3820.0,0.62,39.72,-0.0007000000000000001,2377.0,ProShares Ultra Industrials 2x Shares,Financial,Exchange Traded Fund,,,39.72,USA,37.76041666666667,49.78298611111111,60.72999120492524,48.29443447037702,64.16051660516605,65.19097222222221,0.1151,42.88194444444444,0.07156666666666667,56.72823218997362,0.08959999999999997,55.642361111111114,66.7
TRS,0.0546,0.2425,0.1545,0.0184,-0.0467999999999999,0.0605999999999999,0.0187,0.0288,2.0,477550.0,0.86,26.08,0.0168,409769.0,Trimas Corporation,Consumer Cyclical,Packaging & Containers,1060000000.0,33.89,26.08,USA,70.92013888888889,49.65277777777778,73.70272647317502,52.42369838420108,47.0479704797048,61.197916666666664,0.14855,56.510416666666664,0.04203333333333337,52.06684256816183,0.08063333333333332,53.298611111111114,83.3
IDT,0.0327999999999999,0.2418,0.2561,0.2234,0.5169,0.2851,0.0169,0.0161,1.0,129580.00000000001,0.95,61.07,0.0069,123492.0,IDT Corp,Communication Services,Telecom Services,1540000000.0,19.4,61.07,USA,65.66840277777779,49.56597222222222,81.79419525065963,73.07001795332137,81.36531365313652,79.77430555555556,0.13729999999999995,52.25694444444444,0.33213333333333334,80.47493403693932,0.25934999999999997,78.21180555555556,100.0
CHWY,0.0593,0.2417,0.2509,0.3792999999999999,1.6984,0.3117,0.020499999999999997,0.0168,1.82,6260000.0,0.75,43.93,0.0083,4669889.0,Chewy Inc,Consumer Cyclical,Internet Retail,18170000000.0,48.85,43.93,USA,71.83159722222221,49.47916666666667,81.26649076517151,81.0592459605027,94.18819188191881,81.16319444444444,0.1505,57.03125,0.7761999999999999,91.02902374670184,0.4902166666666667,88.54166666666666,100.0
GMM,0.0693,0.2415,-0.2748,-0.3112,-0.79,-0.2448,0.050499999999999996,0.0484,,41340.0,1.13,2.93,0.057800000000000004,46613.0,Global Mofy AI Ltd,Technology,Information Technology Services,51330000.0,6.9,2.93,China,74.21875,49.34895833333333,10.11433597185576,15.260323159784562,4.797047970479705,20.74652777777778,0.15539999999999998,57.986111111111114,-0.4586666666666666,6.244503078276165,-0.2183333333333333,7.118055555555555,33.3
AHG,0.0472,0.2415,0.2322,0.7251000000000001,1.3312,0.205,0.056600000000000004,0.0346,,33930.0,0.26,1.64,0.0179,8903.0,Akso Health Group ADR,Healthcare,Medical Distribution,393160000.0,,1.64,China,69.09722222222221,49.34895833333333,80.47493403693932,90.48473967684022,92.06642066420663,74.91319444444444,0.14435,55.03472222222222,0.7628333333333334,90.67722075637643,0.4637,87.67361111111111,100.0
AMZU,-0.0225,0.2410999999999999,-0.1946999999999999,-0.1193999999999999,-0.0559999999999999,-0.2344,0.023,0.0433,,1480000.0,1.15,32.17,0.0203,1697515.0,Direxion Daily AMZN Bull 2X Shares,Financial,Exchange Traded Fund,,,32.17,USA,30.555555555555557,49.17534722222222,16.93051890941073,33.6624775583483,46.40221402214022,21.788194444444446,0.10929999999999995,40.36458333333333,-0.12336666666666657,30.782761653474054,-0.06431666666666663,25.260416666666668,16.7
APEI,0.0482,0.2410999999999999,0.3706,0.5297,0.6108,0.351,0.0394,0.0331,1.4,154040.0,1.76,29.14,0.037000000000000005,271199.0,American Public Education Inc,Consumer Defensive,Education & Training Services,525669999.99999994,28.93,29.14,USA,69.44444444444444,49.17534722222222,88.83025505716799,86.44524236983841,83.67158671586716,83.15972222222221,0.14464999999999995,55.12152777777778,0.5036999999999999,85.57607739665787,0.35856666666666664,84.20138888888889,100.0
XP,0.0054,0.241,0.2758,0.1085,-0.1343,0.5771999999999999,0.005600000000000001,0.0263,1.67,8289999.999999999,1.17,18.69,0.0021,9739506.0,XP Inc,Financial,Capital Markets,10040000000.0,12.08,18.69,Brazil,52.03993055555556,49.04513888888889,83.28935795954266,62.61220825852782,40.68265682656826,90.36458333333334,0.12319999999999999,46.09375,0.08333333333333333,58.443271767810025,0.1789333333333333,70.05208333333334,83.3
NVT,-0.0302,0.2408,0.0353,-0.1166,-0.2059,-0.0489,0.018600000000000002,0.0254,1.36,2400000.0,0.65,64.83,0.0127,1556283.0,nVent Electric plc,Industrials,Electrical Equipment & Parts,10670000000.0,18.51,64.83,United Kingdom,23.4375,48.95833333333333,55.67282321899736,34.021543985637344,34.040590405904055,45.57291666666667,0.10529999999999999,37.76041666666667,-0.09573333333333334,33.86103781882146,-0.02091666666666667,32.46527777777778,33.3
LIPO,0.3408,0.2407,-0.0478,0.2944,-0.505,-0.0197,0.1121,0.0633,1.0,87990.0,0.31,2.99,0.020499999999999997,27158.0,Lipella Pharmaceuticals Inc,Healthcare,Biotechnology,13360000.0,,2.99,USA,96.00694444444444,48.87152777777778,40.98504837291117,77.19928186714542,14.391143911439114,48.52430555555556,0.29075,85.24305555555556,-0.08613333333333334,35.09234828496042,0.050566666666666676,47.82986111111111,50.0
TTNP,-0.0556,0.2405999999999999,0.2507,0.2507,-0.327,0.408,0.039599999999999996,0.0791,,43710.0,0.23,4.59,0.0223,9848.0,"Titan Pharmaceuticals, Inc. (de)",Healthcare,Biotechnology,4190000.0000000005,,4.59,USA,8.680555555555555,48.78472222222222,81.17854001759015,74.68581687612208,24.81549815498155,86.02430555555556,0.09249999999999994,30.989583333333332,0.058133333333333315,54.79331574318381,0.12789999999999999,62.5,66.7
DAIO,0.0197999999999999,0.2404,-0.1457,0.0039,-0.1457,-0.0686,0.023399999999999997,0.027999999999999997,1.0,26520.0,1.81,2.58,0.032,48096.0,Data io Corp,Technology,Electronic Components,23840000.0,,2.58,USA,59.982638888888886,48.69791666666667,23.658751099384347,49.91023339317774,39.760147601476014,42.88194444444444,0.13009999999999994,48.78472222222222,-0.09583333333333333,33.773087071240106,-0.015983333333333353,33.50694444444444,50.0
DMYY,0.0404,0.2403,0.3243,0.3194,0.3645,0.3293,0.04,0.034300000000000004,,119220.0,3.4,14.17,0.0776,405704.0,dMY Squared Technology Group Inc,Financial,Shell Companies,55530000.0,,14.17,USA,67.53472222222221,48.61111111111111,85.97185576077396,78.1867145421903,75.18450184501845,81.94444444444444,0.14035,52.951388888888886,0.3360666666666667,80.65083553210202,0.2697,79.07986111111111,100.0
INVZ,-0.0877999999999999,0.2401,0.0513,0.6483,-0.2322,-0.4653,0.04019999999999999,0.0593,1.5,4139999.9999999995,0.68,0.9,-0.0019,2821096.0,Innoviz Technologies Ltd,Consumer Cyclical,Auto Parts,178730000.0,,0.9,Israel,2.6909722222222223,48.52430555555556,58.31134564643799,88.95870736086175,31.73431734317343,6.944444444444445,0.07615000000000005,19.53125,0.15580000000000002,66.75461741424802,0.025733333333333358,42.44791666666667,50.0
LSF,-0.0573,0.2398999999999999,-0.0260999999999999,-0.0923,1.8095,-0.1015,0.0169,0.0327,1.0,78890.0,0.28,7.08,0.0216,22321.0,Laird Superfood Inc,Consumer Defensive,Packaged Foods,74840000.0,,7.08,USA,7.986111111111111,48.4375,44.854881266490764,37.61220825852783,94.8339483394834,38.28125,0.09129999999999995,29.86111111111111,0.5637000000000001,87.0712401055409,0.2953666666666667,80.81597222222221,33.3
XRX,-0.0588,0.2397,-0.3510999999999999,-0.3839,-0.6324000000000001,-0.3926,0.0259,0.0415,3.25,4830000.0,0.59,5.12,0.009899999999999999,2855333.0,Xerox Holdings Corp,Technology,Information Technology Services,644040000.0,,5.12,USA,7.552083333333333,48.30729166666667,5.364995602462621,10.23339317773788,9.96309963099631,10.15625,0.09045,28.86284722222222,-0.4558,6.508355321020229,-0.2631833333333334,5.555555555555555,16.7
IOT,-0.0168,0.2397,-0.1265,-0.0677,0.1215,0.0561,0.020499999999999997,0.0191,1.77,4510000.0,0.68,46.14,0.010700000000000001,3065391.0,Samsara Inc,Technology,Software - Infrastructure,26270000000.0,,46.14,USA,34.63541666666667,48.30729166666667,27.088830255057168,40.66427289048474,60.79335793357934,60.50347222222222,0.11145,41.49305555555556,-0.02423333333333333,43.35971855760774,0.03438333333333333,44.27083333333333,50.0
SLM,0.0075,0.2394,0.0968,0.3904999999999999,0.628,0.2201,0.0209,0.0171,1.45,2930000.0,0.8,33.65,0.0262,2345738.0,SLM Corp,Financial,Credit Services,7060000000.0,12.12,33.65,USA,53.42881944444444,48.17708333333333,66.05101143359718,81.32854578096948,84.31734317343174,75.34722222222221,0.12345,46.26736111111111,0.37176666666666663,81.97009674582235,0.26371666666666665,78.60243055555556,100.0
UPXI,0.4238,0.2389,3.6712,2.4532,0.4523,2.8859,0.1324,0.111,3.0,2360000.0,0.34,13.64,0.0681,803244.0,Upexi Inc,Communication Services,Internet Content & Information,508140000.0,,13.64,USA,96.78819444444444,48.09027777777778,99.2084432717678,97.57630161579893,79.61254612546126,99.13194444444444,0.33135000000000003,88.36805555555556,2.1922333333333333,97.71328056288479,1.6875499999999999,98.09027777777779,100.0
QMCO,0.2243,0.2385,-0.1503999999999999,3.3514,0.1648,-0.7611,0.1536,0.0716,3.0,1400000.0,5.66,12.88,0.11900000000000001,7945776.0,Quantum Corp,Technology,Computer Hardware,84060000.0,,12.88,USA,91.05902777777779,48.00347222222222,23.30694810905893,98.29443447037703,63.65313653136532,1.6493055555555556,0.2314,76.64930555555556,1.1219333333333334,94.37115215479331,0.5112500000000001,89.40972222222221,66.7
TRUP,-0.0275,0.2382,0.3408,-0.1288,0.4707,-0.0834,0.011699999999999999,0.0504,1.57,650440.0,0.5,44.18,0.0014000000000000002,322557.0,Trupanion Inc,Financial,Insurance - Property & Casualty,1890000000.0,,44.18,USA,25.868055555555557,47.91666666666667,87.33509234828496,32.58527827648115,80.25830258302584,40.625,0.10535,37.84722222222222,0.22756666666666667,72.91116974494282,0.13499999999999998,63.97569444444444,50.0
AZ,0.0783,0.2376,0.2317,0.3628,8.619,0.3731,0.020099999999999996,0.045,1.0,149170.0,1.04,9.09,0.0202,155068.0,A2Z Cust2Mate Solutions Corp,Technology,Software - Application,317120000.0,,9.09,Canada,75.60763888888889,47.82986111111111,80.38698328935796,80.16157989228007,99.53874538745387,84.02777777777779,0.15795,58.50694444444444,3.0711666666666666,98.59278803869833,1.6504166666666666,98.00347222222221,100.0
IMAB,0.1864,0.2375,0.0825,0.0395999999999999,-0.4017,0.2353,0.047400000000000005,0.059000000000000004,1.0,203250.0,1.74,1.05,0.11320000000000001,353750.0,I-Mab ADR,Healthcare,Biotechnology,82720000.0,,1.05,USA,88.71527777777779,47.74305555555556,63.76429199648197,55.385996409335725,20.018450184501845,76.73611111111111,0.21195,72.82986111111111,-0.09320000000000002,34.56464379947229,0.06326666666666664,50.08680555555556,83.3
ESTA,0.0063,0.2373999999999999,0.1023,-0.0246,-0.3176,-0.2001,0.035699999999999996,0.0268,1.25,597600.0,0.41,36.85,0.027200000000000002,247064.0,Establishment Labs Holdings Inc,Healthcare,Medical Devices,1070000000.0000001,,36.85,USA,52.907986111111114,47.65625,67.28232189973615,46.49910233393178,25.830258302583026,26.041666666666668,0.12184999999999994,45.48611111111111,-0.07996666666666667,35.708003518029905,-0.03271666666666669,30.208333333333332,50.0
LRCX,-0.0263,0.2372,-0.0401999999999999,0.1699,-0.1235999999999999,0.143,0.0098,0.0239,1.55,12970000.0,0.48,82.56,-0.0028000000000000004,6237532.0,Lam Research Corp,Technology,Semiconductor Equipment & Materials,105600000000.0,23.0,82.56,USA,26.822916666666668,47.56944444444444,42.21635883905013,68.04308797127469,41.789667896678964,69.79166666666666,0.10545,37.97743055555556,0.002033333333333396,47.31750219876869,0.06000000000000003,49.30555555555556,50.0
IWFL,-0.0209,0.2371,-0.1628,-0.0917999999999999,0.284,-0.1309,0.0128,0.0364,,1940.0,0.09,42.01,0.0039000000000000003,173.0,ETRACS 2x Leveraged US Growth Factor TR ETN,Financial,Exchange Traded Fund,,,42.01,USA,31.727430555555557,47.48263888888889,21.63588390501319,37.70197486535009,70.84870848708486,35.15625,0.1081,39.80034722222222,0.009800000000000031,47.845206684256816,0.019116666666666685,41.23263888888889,33.3
KAVL,0.0134,0.2367,-0.3553,-0.3206,-0.7484999999999999,-0.3367,0.0464,0.042300000000000004,1.0,82330.0,0.61,0.61,0.0033,50301.0,Kaival Brands Innovations Group Inc,Consumer Defensive,Tobacco,6990000.0,,0.61,USA,57.07465277777778,47.39583333333333,5.189094107299912,14.362657091561939,6.4575645756457565,13.715277777777779,0.12505,47.04861111111111,-0.47479999999999994,5.804749340369393,-0.2518333333333333,5.989583333333334,33.3
AKRO,0.2255,0.2362999999999999,-0.0554,0.6566,1.4315,0.7602,0.1099,0.061200000000000004,1.0,1260000.0,1.85,48.97,0.0128,2341940.0,Akero Therapeutics Inc,Healthcare,Biotechnology,3900000000.0,,48.97,USA,91.14583333333334,47.265625,39.35795954265611,89.22800718132855,92.89667896678966,93.40277777777779,0.23089999999999994,76.5625,0.6775666666666668,89.09410729991205,0.54245,89.49652777777779,83.3
GWAV,-0.0159,0.2362999999999999,-0.3231,-0.3836,-0.9917,-0.7186,0.0716,0.0611,1.0,3370000.0,0.24,0.2,0.0254,792961.0,Greenwave Technology Solutions Inc,Industrials,Waste Management,12100000.0,,0.2,USA,35.41666666666667,47.265625,7.036059806508356,10.323159784560143,0.36900369003690037,1.9097222222222223,0.11019999999999995,40.97222222222222,-0.5661333333333333,2.9023746701846966,-0.36610000000000004,1.8229166666666667,16.7
FLGC,0.0302999999999999,0.2361,-0.2183,-0.4332999999999999,-0.4472,-0.3398,0.050499999999999996,0.057699999999999994,1.0,206210.0,0.77,0.68,0.0794,158238.0,Flora Growth Corp,Healthcare,Drug Manufacturers - Specialty & Generic,15350000.0,,0.68,USA,64.93055555555556,47.13541666666667,14.775725593667547,8.07899461400359,17.619926199261993,13.28125,0.13319999999999996,50.173611111111114,-0.3662666666666667,10.202286719437115,-0.1953666666666667,9.375,33.3
MYE,-0.0121,0.2355999999999999,0.0852999999999999,0.095,-0.2367,0.1069,0.0163,0.022000000000000002,1.0,369880.0,0.41,12.22,0.0116,153326.0,Myers Industries Inc,Consumer Cyclical,Packaging & Containers,456810000.0,43.66,12.22,USA,38.23784722222222,47.00520833333333,64.24802110817942,61.04129263913825,31.365313653136536,67.01388888888889,0.11174999999999995,41.57986111111111,-0.01880000000000003,44.59102902374671,0.04566666666666663,46.875,66.7
MBOT,-0.0375,0.2355999999999999,0.6164000000000001,1.8476,1.5708000000000002,1.2946,0.032400000000000005,0.0404,1.0,2390000.0,0.43,2.57,0.0118,1028134.0,Microbot Medical Inc,Healthcare,Medical Instruments & Supplies,93490000.0,,2.57,USA,18.53298611111111,47.00520833333333,93.13984168865436,96.40933572710951,93.63468634686348,96.61458333333334,0.09904999999999994,34.54861111111111,1.3449333333333335,95.33861037818822,0.92125,94.18402777777779,83.3
NXPL,0.0922,0.2353,-0.3571,-0.3636,-0.475,-0.4167,0.0254,0.0489,,221850.0,0.36,0.63,0.049800000000000004,79947.0,NextPlat Corp,Technology,Software - Application,16360000.0,,0.63,USA,78.38541666666666,46.875,5.101143359718558,11.490125673249551,16.051660516605164,9.027777777777777,0.16375,60.9375,-0.3985666666666667,8.443271767810026,-0.21414999999999998,7.291666666666667,33.3
VRAR,0.0289999999999999,0.2348,-0.0839,1.4068,0.3396,-0.4251,0.0453,0.051699999999999996,1.0,137690.0,1.17,1.42,0.0758,160432.0,Glimpse Group Inc,Technology,Software - Infrastructure,29900000.0,,1.42,USA,64.10590277777779,46.78819444444444,34.300791556728235,94.7935368043088,73.5239852398524,8.59375,0.13189999999999996,49.82638888888889,0.5541666666666667,86.63148636763412,0.2502,77.43055555555556,66.7
GHM,-0.0034999999999999,0.2347,0.0986,-0.0981,0.2327,-0.1732,0.0175,0.022799999999999997,1.0,84540.0,0.58,36.77,-0.0073,48669.0,Graham Corp,Industrials,Specialty Industrial Machinery,400900000.0,44.09,36.77,USA,45.35590277777778,46.65798611111111,66.31486367634125,36.62477558348294,67.71217712177122,29.427083333333332,0.11560000000000005,43.14236111111111,0.07773333333333332,57.607739665787165,0.04853333333333334,47.30902777777778,50.0
APLM,0.5697,0.2347,-0.0447,-0.243,-0.7815000000000001,-0.2554,0.10490000000000001,0.0726,1.0,25240.0,1.53,7.26,0.07400000000000001,38625.0,Apollomics Inc,Healthcare,Biotechnology,8010000.0,,7.26,USA,97.91666666666666,46.65798611111111,41.77660510114336,20.107719928186714,5.027675276752768,19.70486111111111,0.4022,91.14583333333334,-0.35640000000000005,10.817941952506596,-0.0867,21.26736111111111,33.3
EOSE,-0.1561,0.2346,0.3393,1.7907,7.3647,0.2346,0.0348,0.0787,2.14,6750000.0,1.03,6.0,0.0118,6956478.0,Eos Energy Enterprises Inc,Industrials,Electrical Equipment & Parts,1370000000.0,,6.0,USA,0.3472222222222222,46.52777777777778,87.0712401055409,96.14003590664272,99.2619926199262,76.5625,0.03925000000000001,1.8229166666666667,3.1649,98.68073878627969,1.6346333333333334,97.82986111111111,83.3
MEI,-0.0212,0.2345,-0.2994,-0.1989,-0.3993,-0.3749,0.016399999999999998,0.0319,2.33,430670.0,0.52,7.37,0.0014000000000000002,224419.0,"Methode Electronics, Inc",Technology,Electronic Components,263040000.00000003,,7.37,USA,31.25,46.39756944444444,8.091468777484609,25.673249551166965,20.571955719557195,11.197916666666668,0.10665,38.93229166666667,-0.29919999999999997,14.599824098504838,-0.17653333333333335,10.9375,16.7
CINT,-0.0109,0.2345,-0.1357,-0.0109,0.8571,0.0494,0.0325,0.033,1.4,140120.0,0.6,6.37,0.0143,84653.0,CI&T Inc,Technology,Software - Infrastructure,850230000.0,37.74,6.37,Brazil,39.01909722222222,46.39756944444444,25.505716798592786,48.51885098743268,88.05350553505535,59.201388888888886,0.1118,41.66666666666667,0.23683333333333334,73.79067722075638,0.16391666666666665,67.96875,50.0
HIMX,-0.0260999999999999,0.2342,-0.2267,0.5777,0.2305,0.0224,0.017,0.0268,2.0,1920000.0,0.36,8.22,-0.0012,702403.0,Himax Technologies ADR,Technology,Semiconductors,1440000000.0,16.42,8.22,Taiwan,27.083333333333332,46.26736111111111,13.192612137203167,87.25314183123878,67.52767527675276,55.208333333333336,0.10405000000000005,37.06597222222222,0.19383333333333333,69.92084432717678,0.13533333333333333,64.23611111111111,66.7
FSS,-0.0115,0.2337999999999999,-0.0065,0.0283999999999999,0.0635,0.0077,0.0129,0.022000000000000002,1.43,661690.0,0.44,93.1,-0.0008,292113.0,Federal Signal Corp,Industrials,Pollution & Treatment Controls,5680000000.0,27.25,93.1,USA,38.45486111111111,46.18055555555556,47.75725593667546,54.039497307001795,54.981549815498155,53.90625,0.11114999999999994,41.31944444444444,0.028466666666666637,50.57167985927881,0.05256666666666662,48.26388888888889,66.7
KRNT,0.0067,0.2337,-0.1016,-0.2722,0.5199,-0.2717,0.030899999999999997,0.0339,1.29,317420.0,1.23,22.54,0.0208,391819.0,Kornit Digital Ltd,Industrials,Specialty Industrial Machinery,1020000000.0,,22.54,Israel,53.125,46.09375,31.398416886543533,17.863554757630162,81.54981549815497,18.272569444444446,0.1202,44.70486111111111,0.0487,53.38610378188214,0.019133333333333346,41.31944444444444,50.0
PRDO,-0.0157,0.2336,0.1833,0.1462,0.3116,0.1609,0.005699999999999999,0.0462,1.0,626740.0,0.91,30.73,-0.0068000000000000005,572233.0,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,2009999999.9999998,13.59,30.73,USA,35.50347222222222,45.96354166666667,76.51715039577837,66.06822262118493,72.32472324723247,71.26736111111111,0.10895,40.01736111111111,0.2137,71.50395778364116,0.16998333333333335,68.66319444444444,83.3
SKYQ,0.2498,0.2336,0.0902999999999999,-0.434,,-0.1632999999999999,0.0839,0.0535,,59260.0,5.32,0.96,0.18780000000000002,315168.0,Sky Quarry Inc,Energy,Oil & Gas Integrated,20600000.0,,0.96,USA,92.70833333333334,45.96354166666667,64.81970096745823,7.989228007181329,,31.07638888888889,0.2417,78.55902777777779,-0.17185000000000006,25.15391380826737,-0.004720000000000002,35.41666666666667,60.0
MOV,-0.0076,0.2335,-0.1365,-0.1217,-0.3725,-0.1382,0.0155,0.0263,2.0,238760.0,0.65,16.96,0.0095,156208.0,"Movado Group, Inc",Consumer Cyclical,Luxury Goods,267600000.00000003,19.43,16.96,USA,42.36111111111111,45.83333333333333,25.15391380826737,33.21364452423698,22.232472324723247,34.46180555555556,0.11295000000000001,42.1875,-0.21023333333333336,21.54793315743184,-0.09049999999999998,20.92013888888889,16.7
